code,wind_code,name,date,time,price,volume,turover,match_items,interest,trade_flag,bs_flag,accvolume,accturover,high,low,open,pre_close,ask10,ask9,ask8,ask7,ask6,ask5,ask4,ask3,ask2,ask1,bid1,bid2,bid3,bid4,bid5,bid6,bid7,bid8,bid9,bid10,asize10,asize9,asize8,asize7,asize6,asize5,asize4,asize3,asize2,asize1,bsize1,bsize2,bsize3,bsize4,bsize5,bsize6,bsize7,bsize8,bsize9,bsize10,ask_av_price,bid_av_price,total_ask_volume,total_bid_volume
300218,300218.SZ,安利股份,20160923,92030000,0,0,0,0,0,0,32,0,0,0,0,0,256700,0,0,0,0,0,0,0,0,0,260000,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46700,46700,431000,0,0,0,0,0,0,0,0,0,0,0,0
300218,300218.SZ,安利股份,20160923,92057000,0,0,0,0,0,0,32,0,0,0,0,0,256700,0,0,0,0,0,0,0,0,0,260000,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47700,47700,430000,0,0,0,0,0,0,0,0,0,0,0,0
300218,300218.SZ,安利股份,20160923,92106000,0,0,0,0,0,0,32,0,0,0,0,0,256700,0,0,0,0,0,0,0,0,0,260000,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47900,47900,429800,0,0,0,0,0,0,0,0,0,0,0,0
300218,300218.SZ,安利股份,20160923,92115000,0,0,0,0,0,0,32,0,0,0,0,0,256700,0,0,0,0,0,0,0,0,0,260000,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51300,51300,426400,0,0,0,0,0,0,0,0,0,0,0,0
300218,300218.SZ,安利股份,20160923,92124000,0,0,0,0,0,0,32,0,0,0,0,0,256700,0,0,0,0,0,0,0,0,0,260000,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52600,52600,425100,0,0,0,0,0,0,0,0,0,0,0,0
300218,300218.SZ,安利股份,20160923,92142000,0,0,0,0,0,0,32,0,0,0,0,0,256700,0,0,0,0,0,0,0,0,0,260000,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56600,56600,421200,0,0,0,0,0,0,0,0,0,0,0,0
300218,300218.SZ,安利股份,20160923,92200000,0,0,0,0,0,0,32,0,0,0,0,0,256700,0,0,0,0,0,0,0,0,0,260000,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96800,96800,381000,0,0,0,0,0,0,0,0,0,0,0,0
300218,300218.SZ,安利股份,20160923,92209000,0,0,0,0,0,0,32,0,0,0,0,0,256700,0,0,0,0,0,0,0,0,0,260000,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107900,107900,370500,0,0,0,0,0,0,0,0,0,0,0,0
300218,300218.SZ,安利股份,20160923,92227000,0,0,0,0,0,0,32,0,0,0,0,0,256700,0,0,0,0,0,0,0,0,0,256700,256700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83300,490000,490000,0,0,0,0,0,0,0,0,0,0,0,0,0
300218,300218.SZ,安利股份,20160923,92254000,0,0,0,0,0,0,32,0,0,0,0,0,256700,0,0,0,0,0,0,0,0,0,256700,256700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136100,491100,491100,0,0,0,0,0,0,0,0,0,0,0,0,0
300218,300218.SZ,安利股份,20160923,92303000,0,0,0,0,0,0,32,0,0,0,0,0,256700,0,0,0,0,0,0,0,0,0,256700,256700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141900,491100,491100,0,0,0,0,0,0,0,0,0,0,0,0,0
300218,300218.SZ,安利股份,20160923,92312000,0,0,0,0,0,0,32,0,0,0,0,0,256700,0,0,0,0,0,0,0,0,0,256700,256700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145100,492100,492100,0,0,0,0,0,0,0,0,0,0,0,0,0
300218,300218.SZ,安利股份,20160923,92321000,0,0,0,0,0,0,32,0,0,0,0,0,256700,0,0,0,0,0,0,0,0,0,256700,256700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150100,492100,492100,0,0,0,0,0,0,0,0,0,0,0,0,0
300218,300218.SZ,安利股份,20160923,92330000,0,0,0,0,0,0,32,0,0,0,0,0,256700,0,0,0,0,0,0,0,0,0,256700,256700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166600,492100,492100,0,0,0,0,0,0,0,0,0,0,0,0,0
300218,300218.SZ,安利股份,20160923,92339000,0,0,0,0,0,0,32,0,0,0,0,0,256700,0,0,0,0,0,0,0,0,0,256700,256700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174500,492100,492100,0,0,0,0,0,0,0,0,0,0,0,0,0
300218,300218.SZ,安利股份,20160923,92348000,0,0,0,0,0,0,32,0,0,0,0,0,256700,0,0,0,0,0,0,0,0,0,256700,256700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179800,492100,492100,0,0,0,0,0,0,0,0,0,0,0,0,0
300218,300218.SZ,安利股份,20160923,92357000,0,0,0,0,0,0,32,0,0,0,0,0,256700,0,0,0,0,0,0,0,0,0,256700,256700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181700,492100,492100,0,0,0,0,0,0,0,0,0,0,0,0,0
300218,300218.SZ,安利股份,20160923,92406000,0,0,0,0,0,0,32,0,0,0,0,0,256700,0,0,0,0,0,0,0,0,0,256700,256700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186900,492100,492100,0,0,0,0,0,0,0,0,0,0,0,0,0
300218,300218.SZ,安利股份,20160923,92415000,0,0,0,0,0,0,32,0,0,0,0,0,256700,0,0,0,0,0,0,0,0,0,256700,256700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193900,492100,492100,0,0,0,0,0,0,0,0,0,0,0,0,0
300218,300218.SZ,安利股份,20160923,92424000,0,0,0,0,0,0,32,0,0,0,0,0,256700,0,0,0,0,0,0,0,0,0,256700,256700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225900,492100,492100,0,0,0,0,0,0,0,0,0,0,0,0,0
300218,300218.SZ,安利股份,20160923,92433000,0,0,0,0,0,0,32,0,0,0,0,0,256700,0,0,0,0,0,0,0,0,0,256700,256700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243000,492100,492100,0,0,0,0,0,0,0,0,0,0,0,0,0
300218,300218.SZ,安利股份,20160923,92442000,0,0,0,0,0,0,32,0,0,0,0,0,256700,0,0,0,0,0,0,0,0,0,256700,256700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247800,492100,492100,0,0,0,0,0,0,0,0,0,0,0,0,0
300218,300218.SZ,安利股份,20160923,92451000,0,0,0,0,0,0,32,0,0,0,0,0,256700,0,0,0,0,0,0,0,0,0,256500,256500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260500,492900,492900,0,0,0,0,0,0,0,0,0,0,0,0,0
300218,300218.SZ,安利股份,20160923,92500000,0,0,0,0,0,0,32,0,0,0,0,0,256700,0,0,0,0,0,0,0,0,0,256500,256500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278900,495300,495300,0,0,0,0,0,0,0,0,0,0,0,0,0
300218,300218.SZ,安利股份,20160923,92503000,256500,495300,12704445,104,0,0,32,495300,12704445,256500,256500,256500,256700,259900,259800,259000,258900,258000,257500,256800,256700,256600,256500,256100,255000,254800,254200,254000,253200,252500,252200,251200,251100,4900,5500,7000,3000,8800,1200,400000,586100,6400,296400,500,1500,600,400,100,4300,100,4300,4300,4300,261100,249300,1737409,38000
300218,300218.SZ,安利股份,20160923,93003000,253200,4500,114591,115,0,0,83,499800,12819036,256500,253200,256500,256700,256500,256100,256000,255900,255800,255500,255000,254500,254000,253300,253200,252500,252200,251200,251100,251000,250100,250000,249000,248000,296400,6200,200,200,10800,300,11200,1000,46200,800,3600,100,4300,4300,4300,4800,3400,400,1700,1300,260900,248800,1758209,37400
300218,300218.SZ,安利股份,20160923,93006000,252000,31700,802026,156,0,0,83,531500,13621062,256500,251200,256500,256700,255100,255000,254900,254800,254700,254500,254200,254000,253000,252000,251700,251600,251300,251200,251100,251000,250800,250500,250300,250100,200,40400,700,12500,5800,1000,2400,39200,600,3400,300,100,10000,3500,10300,4800,6000,6000,13000,23700,260500,248900,1985009,138200
300218,300218.SZ,安利股份,20160923,93009000,254000,4300,108480,164,0,0,66,535800,13729542,256500,251200,256500,256700,255500,255200,255100,255000,254900,254800,254700,254500,254200,254000,251700,251600,251300,251200,251100,251000,250800,250500,250300,250100,1700,200,200,69900,700,13000,5800,1000,2400,42200,300,100,10000,3500,10300,4800,6000,6000,13000,23700,260400,248800,2031009,139900
300218,300218.SZ,安利股份,20160923,93012000,251700,100,2517,165,0,0,83,535900,13732059,256500,251200,256500,256700,255200,255100,255000,254900,254800,254700,254500,254200,254000,253300,251700,251600,251300,251200,251100,251000,250800,250500,250300,250100,200,200,69600,700,13000,5800,1000,2400,42200,400,200,100,10000,3500,10300,4800,6000,6000,13000,24200,260400,248800,2039409,140800
300218,300218.SZ,安利股份,20160923,93015000,251700,100,2517,166,0,0,83,536000,13734576,256500,251200,256500,256700,255200,255100,255000,254900,254800,254700,254500,254200,254000,253300,251700,251600,251300,251200,251100,251000,250800,250500,250300,250100,200,200,69600,700,13100,5800,1000,2400,42200,400,100,100,10000,3500,10300,4800,6000,6000,13000,24200,260400,248800,2040909,140700
300218,300218.SZ,安利股份,20160923,93018000,251700,0,0,166,0,0,32,536000,13734576,256500,251200,256500,256700,255200,255100,255000,254900,254800,254700,254500,254200,254000,253300,251800,251700,251600,251300,251200,251100,251000,250800,250500,250300,200,200,69300,700,13100,5800,1000,2400,42200,400,700,500,3100,10000,3600,10300,4800,6000,6000,13000,260400,248900,2035009,144900
300218,300218.SZ,安利股份,20160923,93021000,251700,2500,62982,173,0,0,83,538500,13797558,256500,251200,256500,256700,255500,255200,255100,255000,254900,254800,254700,254500,254200,254000,251700,251600,251300,251200,251100,251000,250800,250500,250300,250100,1700,200,200,43100,700,13100,5800,1000,2400,42000,300,3100,10000,3600,10300,4800,6000,6000,13000,24200,260500,248900,1998809,144000
300218,300218.SZ,安利股份,20160923,93024000,251700,4500,113261,179,0,0,83,543000,13910819,256500,251200,256500,256700,255000,254900,254800,254700,254500,254200,254000,253200,253000,251700,251600,251300,251200,251100,251000,250800,250500,250300,250100,250000,43100,700,13100,5800,1000,100,42000,4000,500,32000,1000,10000,3600,10300,4800,6000,6000,13000,24200,9100,260400,248900,2029009,141600
300218,300218.SZ,安利股份,20160923,93027000,251600,3800,95644,184,0,0,83,546800,14006463,256500,251200,256500,256700,255000,254900,254800,254700,254500,254200,254000,253200,253000,251700,251600,251300,251200,251100,251000,250800,250500,250300,250100,250000,43100,700,9100,5800,1000,100,39000,4000,500,28600,20200,10000,3500,10300,4800,6000,6000,13000,24200,9100,260700,249200,2032709,160700
300218,300218.SZ,安利股份,20160923,93030000,251600,13100,329612,190,0,0,83,559900,14336075,256500,251200,256500,256700,254800,254700,254500,254200,254000,253900,253200,253000,251800,251700,251600,251300,251200,251100,251000,250800,250500,250300,250100,250000,9100,5800,1000,100,39000,400,4000,500,1000,32700,8700,10000,3500,10300,4800,6000,6000,13000,24200,8700,260800,249000,1966709,148800
300218,300218.SZ,安利股份,20160923,93033000,251700,21600,543198,199,0,0,66,581500,14879273,256500,251200,256500,256700,254800,254700,254500,254200,254000,253900,253200,253000,251800,251700,251600,251300,251200,251100,251000,250800,250500,250300,250100,250000,3400,5800,1000,100,39000,4300,4000,3300,1000,33500,1700,500,3500,10300,4800,6000,6000,13000,24200,8600,260800,248700,1967609,133200
300218,300218.SZ,安利股份,20160923,93036000,251200,13300,334269,206,0,0,83,594800,15213542,256500,251200,256500,256700,254500,254200,254000,253900,253200,253000,251800,251700,251600,251300,251200,251100,251000,250800,250500,250300,250100,250000,249800,249000,1000,100,39000,4300,4000,3300,1000,27600,600,18900,2400,10400,4800,6000,6000,13000,24200,8600,100,1700,260800,248600,1976309,130100
300218,300218.SZ,安利股份,20160923,93039000,251600,23100,580629,216,0,0,66,617900,15794171,256500,251200,256500,256700,254700,254500,254200,254000,253900,253000,252900,251800,251700,251600,251200,251100,251000,250800,250500,250300,250100,250000,249800,249000,5800,1000,100,37600,4300,3300,6000,1000,27300,9500,2400,10400,4800,6000,6000,13000,24200,8600,100,1700,260900,248600,1925609,130100
300218,300218.SZ,安利股份,20160923,93042000,251100,16300,409554,228,0,0,83,634200,16203725,256500,251100,256500,256700,254200,254000,253900,253000,252900,251800,251700,251600,251400,251300,251100,251000,250800,250500,250300,250100,250000,249800,249000,248800,100,37600,4300,3300,6000,1000,26400,11500,900,1300,2800,4800,6000,6000,13000,24200,8600,100,1700,200,260900,248400,1925909,121100
300218,300218.SZ,安利股份,20160923,93045000,251000,15500,389277,240,0,0,83,649700,16593002,256500,250800,256500,256700,254200,254000,253900,253000,252900,251800,251700,251600,251100,251000,250800,250500,250300,250100,250000,249800,249000,248800,248300,248100,100,37600,400,3300,6000,1000,26900,9200,12800,35100,3800,6000,13000,24200,8600,100,1700,200,1000,6100,260700,248200,1960809,111300
300218,300218.SZ,安利股份,20160923,93048000,251000,6500,163150,244,0,0,66,656200,16756152,256500,250800,256500,256700,254200,254000,253900,253000,251800,251700,251600,251200,251100,251000,250800,250500,250300,250100,250000,249800,249000,248800,248300,248100,100,37600,400,3300,1000,22700,9200,3300,12800,32400,3800,6000,13000,24200,8600,100,1700,200,1000,6100,260800,248200,1949409,111300
300218,300218.SZ,安利股份,20160923,93051000,250800,13800,346352,249,0,0,83,670000,17102504,256500,250800,256500,256700,254200,254000,253900,253000,251800,251700,251600,251200,251100,251000,250800,250500,250300,250100,250000,249800,249000,248800,248300,248100,100,37600,400,3300,1000,22200,6700,7900,4000,2200,2400,6000,13000,24200,8600,100,1700,200,1000,6100,261000,248100,1910509,110900
300218,300218.SZ,安利股份,20160923,93054000,250300,16800,420828,255,0,0,83,686800,17523332,256500,250300,256500,256700,254200,254000,253900,253000,251800,251700,251600,251200,251100,251000,250300,250200,250100,250000,249800,249000,248800,248300,248100,248000,100,37700,400,3300,700,21300,5900,7400,4100,1500,5800,2800,24200,8800,100,1700,200,1000,6100,1300,261000,247800,1910209,98300
300218,300218.SZ,安利股份,20160923,93057000,250000,48300,1208086,281,0,0,83,735100,18731418,256500,250000,256500,256700,253000,251800,251700,251600,251200,251100,251000,250900,250500,250000,249800,249000,248800,248300,248100,248000,247700,247300,247100,246700,3300,700,21300,11900,7400,800,1200,900,2100,2900,100,1700,200,1000,6100,1300,7900,6100,6100,1000,261000,246100,1905209,56700
300218,300218.SZ,安利股份,20160923,93100000,250300,18400,461100,296,0,0,66,753500,19192518,256500,250000,256500,256700,253900,253000,251800,251700,251600,251200,251100,251000,250800,250000,249800,249000,248800,248300,248100,248000,247700,247300,247100,246700,400,3300,700,21100,11400,7300,900,700,100,2100,100,1700,200,1000,6100,1300,7900,6100,6100,1000,261000,246100,1900309,56700
300218,300218.SZ,安利股份,20160923,93103000,251000,16000,400960,316,0,0,66,769500,19593478,256500,250000,256500,256700,254700,254500,254200,254000,253900,253000,251700,251600,251200,250800,250000,249800,249000,248800,248300,248100,248000,247700,247300,247100,5800,1000,100,37700,400,3300,20800,11400,1600,1000,1400,100,1700,200,1000,6100,1300,7900,6100,6100,261000,246200,1890009,58100
300218,300218.SZ,安利股份,20160923,93106000,250200,16200,405277,333,0,0,83,785700,19998755,256500,250000,256500,256700,254700,254500,254200,254000,253900,253000,251700,251600,251200,250800,250200,249800,249700,249000,248800,248300,248100,248000,247700,247300,5800,1000,100,37700,400,3300,20800,5400,1600,900,3100,100,1000,1700,200,1000,6100,1300,7900,6100,261100,246400,1882009,60800
300218,300218.SZ,安利股份,20160923,93109000,250000,8600,215020,341,0,0,83,794300,20213775,256500,249700,256500,256700,254500,254200,254000,253900,253000,251700,251600,251200,250300,250000,249700,249000,248800,248300,248100,248000,247700,247300,247100,246700,1000,100,37700,400,3300,20800,5400,700,5200,16400,800,1700,200,1000,8100,1300,7900,6100,6100,1000,261000,246300,1901109,59400
300218,300218.SZ,安利股份,20160923,93112000,250000,19000,475047,353,0,0,66,813300,20688822,256500,249700,256500,256700,254700,254500,254200,254000,253900,253000,251700,251600,251200,250300,250000,249800,249700,249000,248800,248300,248100,248000,247700,247300,5800,1000,100,37400,400,3300,20800,5400,700,3700,1100,1000,800,1700,200,1000,8100,1300,7900,6100,261100,246400,1881509,61600
300218,300218.SZ,安利股份,20160923,93115000,250000,7400,184876,364,0,0,83,820700,20873698,256500,249000,256500,256700,254500,254200,254000,253900,253000,251700,251600,251200,250300,250000,249800,249100,249000,248800,248300,248100,248000,247700,247300,247100,1000,100,37400,400,3300,17300,5400,1200,3700,5400,2000,1000,900,200,1000,8100,1300,7900,6100,6100,261000,246300,1881209,60900
300218,300218.SZ,安利股份,20160923,93118000,251000,47400,1180936,390,0,0,66,868100,22054634,256500,247700,256500,256700,254800,254700,254500,254200,254000,253900,253000,251700,251600,251200,250900,250800,250200,250000,249100,247700,247300,247100,246700,246600,800,5800,1000,100,37300,400,3300,17300,5400,1200,14200,700,500,5400,400,4100,6100,6100,1000,6400,261100,247200,1867709,63800
300218,300218.SZ,安利股份,20160923,93121000,250900,1000,25090,394,0,0,83,869100,22079724,256500,247700,256500,256700,254800,254700,254500,254200,254000,253900,253000,251700,251600,251200,251000,250900,250800,250500,250200,250000,249100,247700,247300,247100,800,5800,1000,100,37300,400,3800,17300,5400,1200,800,13200,3100,300,500,10800,400,4100,6100,6100,261100,247500,1864109,71700
300218,300218.SZ,安利股份,20160923,93124000,251000,1400,35140,398,0,0,83,870500,22114864,256500,247700,256500,256700,254800,254700,254500,254200,254000,253900,253000,251700,251600,251200,251000,250900,250800,250500,250200,250100,250000,249800,249100,248800,800,5800,1000,100,36400,400,3300,17300,5400,1300,4300,13200,3100,300,500,100,16600,200,3400,500,261100,247900,1860909,84800
300218,300218.SZ,安利股份,20160923,93127000,251000,3200,80351,401,0,0,83,873700,22195215,256500,247700,256500,256700,254800,254700,254500,254200,254000,253900,253000,251700,251600,251200,251000,250900,250800,250500,250200,250100,250000,249800,249100,248800,800,5800,1000,100,36400,400,3300,17300,5400,1200,4200,16900,1700,300,500,100,17300,200,3400,500,261100,248000,1860609,88000
300218,300218.SZ,安利股份,20160923,93130000,251000,11900,298691,416,0,0,83,885600,22493906,256500,247700,256500,256700,254700,254500,254200,254000,253900,253000,251700,251600,251200,251000,250900,250800,250500,250300,250200,250100,250000,249800,249100,248900,5800,1000,100,36300,400,3300,17300,5400,400,1100,15400,2100,300,500,500,100,17800,200,3400,20000,261100,248000,1856709,103700
300218,300218.SZ,安利股份,20160923,93133000,251200,2300,57731,425,0,0,66,887900,22551637,256500,247700,256500,256700,255000,254800,254700,254500,254200,254000,253900,253000,251700,251600,251400,251000,250900,250800,250500,250300,250200,250100,250000,249800,28300,800,5800,1000,100,36300,400,3300,17300,5400,400,5400,14700,2300,300,500,500,100,18400,200,261200,248200,1853409,111600
300218,300218.SZ,安利股份,20160923,93136000,251200,7800,195944,436,0,0,83,895700,22747581,256500,247700,256500,256700,255000,254800,254700,254500,254200,254000,253900,253000,251700,251600,251200,251100,251000,250900,250800,250700,250300,250200,250000,249800,28300,800,5800,1000,100,36300,400,3300,17300,5400,5200,300,8400,14700,2300,1000,500,2800,21700,200,261200,248500,1835109,126400
300218,300218.SZ,安利股份,20160923,93139000,251000,38900,976564,464,0,0,83,934600,23724145,256500,247700,256500,256700,254800,254700,254500,254200,254000,253900,253000,251700,251600,251000,250900,250800,250700,250300,250200,250100,250000,249800,249100,248900,800,5800,1000,100,36300,400,3300,17300,4400,1200,11800,1600,1000,500,2300,2000,21700,200,3400,20000,261200,248100,1835309,110800
300218,300218.SZ,安利股份,20160923,93142000,251600,11500,288898,476,0,0,66,946100,24013043,256500,247700,256500,256700,255000,254800,254700,254500,254200,254000,253900,253000,251700,251400,251200,251100,251000,250900,250800,250700,250300,250200,250100,250000,28300,800,5800,1000,100,36300,400,3300,17300,2200,1500,3000,400,6600,1600,1000,11900,2300,2000,21400,261200,248300,1831909,123600
300218,300218.SZ,安利股份,20160923,93145000,251400,53300,1334787,513,0,0,66,999400,25347830,256500,247700,256500,256700,255000,254800,254700,254500,254200,254000,253900,253000,251700,251600,251400,251300,250000,249800,249100,248900,248800,248100,248000,247700,28300,800,5800,1000,100,36300,400,3300,17300,200,300,500,3000,200,3400,20000,500,2000,700,4100,261200,247000,1838609,75900
300218,300218.SZ,安利股份,20160923,93148000,250900,22500,564827,532,0,0,83,1021900,25912657,256500,247700,256500,256700,254800,254700,254500,254200,254000,253900,253000,251700,251400,250900,250000,249800,249100,248900,248800,248100,248000,247700,247300,247100,800,5800,1000,100,36300,400,3300,14100,1000,4100,3100,200,3400,20000,500,2000,700,4100,6100,6100,261200,246900,1838509,75400
300218,300218.SZ,安利股份,20160923,93151000,251400,5900,148111,540,0,0,66,1027800,26060768,256500,247700,256500,256700,255100,255000,254800,254700,254500,254200,254000,253900,253000,251700,251400,251100,250000,249800,249100,248900,248800,248100,248000,247700,100,31100,800,5200,1000,100,36300,400,3300,14100,900,200,3100,200,3400,20000,500,2500,700,4100,261200,247000,1835609,77000
300218,300218.SZ,安利股份,20160923,93154000,251700,1200,30201,543,0,0,66,1029000,26090969,256500,247700,256500,256700,255100,255000,254800,254700,254500,254200,254000,253900,253000,251700,251600,251400,251300,251100,251000,250000,249800,249100,248900,248800,100,32100,800,5200,1000,100,36300,400,3300,13200,1600,5300,200,200,1300,13300,200,4400,20000,500,261200,247600,1834909,96700
300218,300218.SZ,安利股份,20160923,93157000,251600,3100,77984,551,0,0,83,1032100,26168953,256500,247700,256500,256700,255100,255000,254800,254700,254500,254200,254000,253900,253000,251700,251600,251500,251400,251300,251100,251000,250900,250000,249800,249100,100,32100,800,5200,1000,100,36300,400,3300,13200,8000,300,5500,200,200,1300,1000,13300,200,4400,261200,247900,1834909,104800
