code,wind_code,name,date,time,price,volume,turover,match_items,interest,trade_flag,bs_flag,accvolume,accturover,high,low,open,pre_close,ask10,ask9,ask8,ask7,ask6,ask5,ask4,ask3,ask2,ask1,bid1,bid2,bid3,bid4,bid5,bid6,bid7,bid8,bid9,bid10,asize10,asize9,asize8,asize7,asize6,asize5,asize4,asize3,asize2,asize1,bsize1,bsize2,bsize3,bsize4,bsize5,bsize6,bsize7,bsize8,bsize9,bsize10,ask_av_price,bid_av_price,total_ask_volume,total_bid_volume
000935,000935.SZ,四川双马,20160923,91751000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128760,2490600,2490600,0,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,91800000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106560,2512800,2512800,0,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,91809000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104360,2510000,2510000,0,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,91818000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77132,2549200,2549200,0,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,91827000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74432,2555800,2555800,0,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,91836000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110848,2545100,2545100,0,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,91845000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104148,2550600,2550600,0,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,91854000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83715,2565100,2565100,0,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,91903000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71715,2589400,2589400,0,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,91912000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44591,2619900,2619900,0,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,91921000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26305,2644700,2644700,0,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,91930000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673405,2673405,7995,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,91939000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29812,2649000,2649000,0,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,91948000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6912,2678200,2678200,0,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,91957000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107712,2577700,2577700,0,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92000000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86412,2600400,2600400,0,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92009000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72212,2615100,2615100,0,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92018000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31446,2664100,2664100,0,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92027000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2697646,2697646,8754,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92036000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2697646,2697646,29554,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92045000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703446,2703446,51654,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92054000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2705046,2705046,102954,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92103000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730218,2730218,92182,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92112000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2737118,2737118,99782,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92121000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2739018,2739018,145882,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92130000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2767118,2767118,147982,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92139000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2784018,2784018,278482,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92148000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2809718,2809718,290282,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92157000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2818218,2818218,330282,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92206000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2823118,2823118,474682,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92215000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2830918,2830918,487282,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92224000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2835118,2835118,519582,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92233000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2868618,2868618,508082,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92242000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2878418,2878418,531682,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92251000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2891618,2891618,543182,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92300000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3006218,3006218,457782,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92309000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3014018,3014018,513982,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92318000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3017418,3017418,535382,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92327000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3050518,3050518,551582,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92336000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3054918,3054918,566682,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92345000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066918,3066918,627082,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92354000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3094925,3094925,662375,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92403000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3140225,3140225,677575,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92412000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3286725,3286725,563675,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92421000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3299125,3299125,605875,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92430000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3405943,3405943,540157,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92439000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3561843,3561843,427457,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92448000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3660758,3660758,392942,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92457000,0,0,0,0,0,0,32,0,0,0,0,0,219100,0,0,0,0,0,0,0,0,0,240200,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65491,4095600,4095600,0,0,0,0,0,0,0,0,0,0,0,0,0
000935,000935.SZ,四川双马,20160923,92503000,240200,4125300,99089706,2970,0,0,32,4125300,99089706,240200,240200,240200,219100,0,0,0,241000,240900,240800,240600,240400,240300,240200,240100,240000,239900,239800,239700,239600,239500,239300,239200,239100,0,0,0,192452,55800,2307,21000,645981,200,270135,22400,41200,100,700,200,200,100,1100,300,1800,240500,222600,1187875,943700
000935,000935.SZ,四川双马,20160923,93000000,240200,200,4804,2971,0,0,66,4125500,99094510,240200,240200,240200,219100,0,0,0,241000,240900,240800,240600,240400,240300,240200,240100,240000,239900,239800,239700,239600,239500,239300,239200,239100,0,0,0,192452,55800,2307,21000,645981,200,270735,22400,41200,100,700,200,200,100,1100,300,1800,240500,222600,1188475,944000
000935,000935.SZ,四川双马,20160923,93003000,240200,1807975,43291424,5541,0,0,66,5933475,142385934,240200,232000,240200,219100,0,0,0,241000,240900,240800,240700,240600,240400,240300,240200,239800,238600,238500,238100,238000,237600,237500,237100,237000,0,0,0,890548,102600,35507,500,34600,652300,13600,42325,200,3700,6000,300,4200,3700,4700,1000,600,240800,222100,1729655,1447925
000935,000935.SZ,四川双马,20160923,93006000,240000,347173,8339190,6078,0,0,83,6280648,150725124,240400,232000,240200,219100,0,241000,240900,240800,240700,240600,240500,240400,240100,240000,239700,239000,238600,238500,238300,238100,238000,237700,237600,237500,0,893470,107200,40107,500,34600,100,595000,1500,6897,100,200,1452,6000,500,600,6100,2000,3700,7600,240800,221500,1679374,1478952
000935,000935.SZ,四川双马,20160923,93009000,240300,81156,1949695,6210,0,0,66,6361804,152674819,240400,232000,240200,219100,0,0,0,241000,240900,240800,240700,240600,240500,240400,240300,240200,240000,239700,239100,239000,238600,238500,238300,238100,0,0,0,896470,107200,40107,500,34600,100,563097,11200,29144,1900,200,200,200,1452,6000,500,600,240800,222000,1642074,1544096
000935,000935.SZ,四川双马,20160923,93012000,240400,79385,1907603,6306,0,0,66,6441189,154582422,240400,232000,240200,219100,0,0,0,241000,240900,240800,240700,240600,240500,240400,240300,240200,240100,240000,239700,239100,239000,238800,238600,238500,0,0,0,898570,107200,40107,500,34600,100,535697,500,55459,100,3300,200,200,200,200,1452,6000,240800,222200,1616774,1554811
000935,000935.SZ,四川双马,20160923,93015000,240400,29500,709122,6350,0,0,66,6470689,155291544,240400,232000,240200,219100,0,0,0,241000,240900,240800,240700,240600,240500,240400,240300,240200,240100,240000,239700,239100,239000,238800,238600,238500,0,0,0,898570,107200,40107,500,34600,100,511397,1900,68359,100,9300,300,200,200,200,1952,6000,240800,222500,1592474,1577811
000935,000935.SZ,四川双马,20160923,93018000,240400,77700,1867779,6439,0,0,66,6548389,157159323,240400,232000,240200,219100,0,0,0,241000,240900,240800,240700,240600,240500,240400,240300,240200,240100,240000,239700,239100,239000,238800,238600,238500,0,0,0,898570,107200,40107,500,36100,500,444397,200,38959,700,18700,300,200,200,200,2452,6000,240800,222500,1527374,1615511
000935,000935.SZ,四川双马,20160923,93021000,240000,151259,3634090,6624,0,0,83,6699648,160793413,240400,232000,240200,219100,0,0,241000,240900,240800,240700,240600,240500,240400,240000,239700,239100,239000,238800,238600,238500,238300,238100,238000,237800,0,0,896170,107200,40107,500,36100,500,374697,96913,300,200,200,200,2452,6000,500,600,5600,200,240800,221800,1552187,1547752
000935,000935.SZ,四川双马,20160923,93024000,240400,118400,2841710,6727,0,0,66,6818048,163635123,240400,232000,240200,219100,0,0,0,241000,240900,240800,240700,240600,240500,240400,238600,238500,238300,238100,238000,237800,237700,237600,237500,237000,0,0,0,922770,107400,37107,500,36100,500,367710,2352,6000,500,600,5600,200,2300,3700,3600,1400,240800,221800,1472087,1553052
000935,000935.SZ,四川双马,20160923,93027000,240400,130000,3124469,6812,0,0,66,6948048,166759592,240400,232000,240200,219100,0,0,0,241000,240900,240800,240700,240600,240500,240400,240300,240200,240000,238600,238500,238300,238100,238000,237800,237700,0,0,0,921170,107400,37107,500,36100,500,268502,1500,500,400,2352,6000,500,300,5600,200,2600,240900,221900,1371279,1561452
000935,000935.SZ,四川双马,20160923,93030000,240400,66000,1586529,6881,0,0,66,7014048,168346121,240400,232000,240200,219100,0,0,0,241000,240900,240800,240700,240600,240500,240400,240000,239800,239700,238600,238500,238300,238100,238000,237800,237700,0,0,0,920432,107400,37107,1000,36100,500,208876,4800,700,100,2852,6000,500,300,5800,200,2600,240900,221900,1311415,1566052
000935,000935.SZ,四川双马,20160923,93033000,240000,112200,2694668,7013,0,0,83,7126248,171040789,240400,232000,240200,219100,241000,240900,240800,240700,240600,240500,240400,240300,240000,239700,238600,238500,238300,238100,238000,237800,237700,237600,237500,237000,920632,107200,37107,1000,36100,500,161256,500,115900,500,5152,6000,500,300,7100,200,2600,3700,3600,1400,240800,221900,1380695,1559952
000935,000935.SZ,四川双马,20160923,93036000,240000,75300,1806942,7117,0,0,66,7201548,172847731,240400,232000,240200,219100,241000,240900,240800,240700,240600,240500,240400,240300,240100,240000,238600,238500,238300,238100,238000,237800,237700,237600,237500,237000,921332,107200,37107,1000,36100,1500,165200,8200,900,47200,3652,6000,500,300,7100,200,2600,3700,3600,1400,240900,221800,1325739,1546652
000935,000935.SZ,四川双马,20160923,93039000,238300,68152,1631885,7218,0,0,83,7269700,174479616,240400,232000,240200,219100,240800,240700,240600,240500,240400,240300,240200,240100,240000,238300,238100,238000,237800,237700,237600,237500,237000,236900,236800,236600,37107,1000,36100,1100,165100,8300,500,1400,5573,39248,300,7200,200,2600,3700,3600,1400,300,1500,1900,240800,221900,1322960,1552100
000935,000935.SZ,四川双马,20160923,93042000,238600,46600,1110614,7289,0,0,66,7316300,175590230,240400,232000,240200,219100,240300,240200,240100,240000,239900,239800,239700,239600,239100,238600,238000,237800,237700,237600,237500,237000,236900,236800,236600,236500,13400,500,1400,7073,3400,5000,300,500,800,77748,6300,200,2600,3700,3600,1400,300,1500,1900,100,240700,221800,1379860,1545600
000935,000935.SZ,四川双马,20160923,93045000,238600,107800,2572136,7366,0,0,66,7424100,178162366,240400,232000,240200,219100,240600,240500,240400,240300,240200,240100,240000,239900,239800,238600,238100,238000,237800,237700,237600,237500,237300,237000,236900,236800,36100,1000,13943,15400,7200,1400,8373,3400,1048,5500,15000,6600,200,2600,3700,3600,700,1600,300,1500,240900,222000,1159267,1558900
000935,000935.SZ,四川双马,20160923,93048000,240000,59100,1411899,7447,0,0,66,7483200,179574265,240400,232000,240200,219100,241000,240900,240800,240700,240600,240500,240400,240300,240200,240100,240000,238300,238100,238000,237800,237700,237600,237500,237300,237000,921396,107000,37107,1400,34400,1000,11263,40000,7200,4321,300,800,8200,8500,200,2600,3700,3600,700,1500,240900,222000,1165087,1556600
